sbj	rsp	eye	sta	rt
s4	1	EO	old	1.306300e+03
s4	1	EO	new	1.469500e+03
s4	1	EO	new	9.997000e+02
s4	1	EO	new	1.032900e+03
s4	0	EO	new	1.214600e+03
s4	0	EC	new	1.389700e+03
s4	0	EC	new	1.227300e+03
s4	1	EC	new	9.873000e+02
s4	1	EC	old	6.496000e+02
s4	1	EC	new	8.268000e+02
s4	1	EC	old	1.035200e+03
s4	0	EC	new	1.152300e+03
s4	0	EC	new	771
s4	0	EC	new	9.993000e+02
s4	1	EC	new	1.231800e+03
s4	1	EC	new	838
s4	1	EC	new	1.094100e+03
s4	1	EC	new	1261
s4	1	EC	old	1.144400e+03
s4	1	EC	old	1.068500e+03
s4	0	EC	new	1.073700e+03
s4	1	EC	old	9.457000e+02
s4	1	EC	new	1.117900e+03
s4	1	EC	new	9.446000e+02
s4	1	EC	new	1.211900e+03
s4	1	EC	new	1193
s4	1	EC	old	1.451900e+03
s4	1	EC	old	1480
s4	1	EC	new	1.266300e+03
s4	0	EC	new	1.211800e+03
s4	0	EC	new	1236
s4	1	EC	new	1.027600e+03
s4	1	EC	old	7.955000e+02
s4	0	EC	new	1.022200e+03
s4	0	EC	old	9.166000e+02
s4	1	EC	new	1.094100e+03
s4	1	EC	old	1.741300e+03
s4	0	EC	new	1.269800e+03
s4	1	EC	new	1.091700e+03
s4	1	EC	new	1.231800e+03
s4	1	EC	new	1.009700e+03
s4	0	EC	new	9.323000e+02
s4	1	EC	new	989
s4	0	EC	new	9.515000e+02
s4	0	EC	new	9.814000e+02
s4	1	EC	new	1.176900e+03
s4	0	EC	new	8.176000e+02
s4	1	EC	old	1175
s4	1	EC	new	8.778000e+02
s4	1	EC	new	8.984000e+02
s4	1	EC	new	1.260300e+03
s4	1	EC	new	1.171900e+03
s4	1	EC	new	1.248200e+03
s4	0	EC	new	1.122300e+03
s4	1	EC	new	1.228600e+03
s4	0	EO	new	1.351600e+03
s4	1	EO	new	1172
s4	1	EO	old	1.134100e+03
s4	1	EO	new	1.052700e+03
s4	0	EO	old	1.298200e+03
s4	0	EO	new	7.876000e+02
s4	1	EO	new	885
s4	0	EO	new	9.763000e+02
s4	0	EO	new	1.086900e+03
s4	1	EO	old	1.110300e+03
s4	1	EO	new	2.401500e+03
s4	1	EO	new	8.668000e+02
s4	0	EO	new	1.130900e+03
s4	1	EO	old	1.024700e+03
s4	0	EO	new	1.634600e+03
s4	1	EO	new	1.045900e+03
s4	0	EO	new	8.861000e+02
s4	0	EO	old	9.097000e+02
s4	0	EO	old	1.184100e+03
s4	1	EO	old	1.106800e+03
s4	1	EO	old	1.186300e+03
s4	0	EO	new	1.210100e+03
s4	1	EO	new	9.025000e+02
s4	1	EO	new	1.077900e+03
s4	1	EO	new	1287
s4	1	EO	old	1284
s4	1	EO	new	1040
s4	1	EO	old	1.339800e+03
s4	1	EO	new	1.025100e+03
s4	1	EO	new	1.017700e+03
s4	1	EO	new	9.777000e+02
s4	1	EO	old	1.223800e+03
s4	0	EO	new	1.158300e+03
s4	0	EO	new	1.014200e+03
s4	1	EO	old	9.962000e+02
s4	1	EO	old	872
s4	1	EO	new	1.233700e+03
s4	1	EO	new	1.096500e+03
s4	0	EO	old	1.178400e+03
s4	0	EO	new	1.444900e+03
s4	1	EO	new	9.937000e+02
s4	0	EO	old	1.156500e+03
s4	1	EO	new	1.195800e+03
s4	0	EO	new	6.888000e+02
s4	1	EO	new	1.541100e+03
s4	0	EO	new	1985
s4	1	EO	old	9.548000e+02
s4	1	EO	new	1.219200e+03
s4	0	EO	new	1.103500e+03
s4	1	EO	new	1.437400e+03
s4	1	EC	new	1.211400e+03
s4	1	EC	new	8.338000e+02
s4	0	EC	new	1326
s4	1	EC	new	1.035600e+03
s4	1	EC	new	9.403000e+02
s4	0	EC	old	9.872000e+02
s4	0	EC	new	1.220700e+03
s4	0	EC	new	1.149200e+03
s4	0	EC	old	9.901000e+02
s4	1	EC	old	1148
s4	1	EC	old	8.684000e+02
s4	1	EC	new	9.229000e+02
s4	1	EC	new	1.137400e+03
s4	1	EC	new	1.216800e+03
s4	1	EC	new	8.088000e+02
s4	1	EC	new	1.527500e+03
s4	1	EC	old	1.101200e+03
s4	1	EC	new	1.213400e+03
s4	0	EC	new	1013
s4	0	EC	old	1.248200e+03
s4	0	EC	new	1.171300e+03
s4	0	EC	new	1161
s4	1	EC	new	1.050600e+03
s4	1	EC	old	7.704000e+02
s4	0	EC	new	9.859000e+02
s4	1	EC	new	8.743000e+02
s4	0	EC	new	9.745000e+02
s4	1	EC	old	8.502000e+02
s4	1	EC	new	8.259000e+02
s4	1	EC	new	758
s4	1	EC	new	6.477000e+02
s4	0	EC	new	8.743000e+02
s4	1	EC	new	1.102200e+03
s4	0	EC	new	1.073300e+03
s4	1	EC	old	1.430900e+03
s4	0	EC	new	1.202200e+03
s4	1	EC	old	1.190100e+03
s4	0	EC	new	8.963000e+02
s4	1	EC	old	9.997000e+02
s4	0	EC	new	1.042200e+03
s4	0	EC	new	1.238800e+03
s4	1	EC	new	9.732000e+02
s4	1	EC	new	1.275100e+03
s4	1	EC	old	1.166800e+03
s4	1	EC	new	9.687000e+02
s4	1	EC	new	1.266600e+03
s4	0	EC	new	1.095700e+03
s4	1	EC	new	9.344000e+02
s4	0	EC	new	1.194500e+03
s4	1	EC	new	1.072100e+03
s4	1	EO	old	1348
s4	0	EO	old	921
s4	1	EO	new	9.498000e+02
s4	1	EO	new	1.069900e+03
s4	1	EO	old	9.409000e+02
s4	0	EO	new	1.321900e+03
s4	1	EO	new	1.068800e+03
s4	0	EO	new	1.281300e+03
s4	1	EO	new	1574
s4	0	EO	new	8.988000e+02
s4	1	EO	new	1.093700e+03
s4	0	EO	new	1.246700e+03
s4	1	EO	old	1.329700e+03
s4	1	EO	old	1418
s4	1	EO	new	1.249600e+03
s4	1	EO	old	1.543600e+03
s4	1	EO	old	1.247300e+03
s4	1	EO	new	1.187600e+03
s4	0	EO	new	8.706000e+02
s4	1	EO	new	1.334800e+03
s4	1	EO	new	8.885000e+02
s4	0	EO	new	1230
s4	1	EO	new	1.258600e+03
s4	1	EO	new	1.525600e+03
s4	0	EO	new	1.266100e+03
s4	0	EO	new	1.047100e+03
s4	1	EO	new	7.772000e+02
s4	0	EO	new	9.666000e+02
s4	0	EO	new	9.122000e+02
s4	1	EO	old	1.178200e+03
s4	1	EO	new	8.859000e+02
s4	0	EO	new	1.178500e+03
s4	0	EO	new	8.041000e+02
s4	1	EO	old	1.784900e+03
s4	1	EO	new	1.180100e+03
s4	0	EO	new	1.304500e+03
s4	1	EO	new	1325
s4	1	EO	new	1971
s4	1	EO	old	9.493000e+02
s4	1	EO	new	9.144000e+02
s4	1	EO	new	1.186700e+03
s4	1	EO	new	1.083600e+03
s4	0	EO	new	8.014000e+02
s4	0	EO	new	1.069700e+03
s4	1	EO	new	1.260600e+03
s4	1	EO	new	1.090800e+03
s4	1	EO	new	7.183000e+02
s4	1	EO	new	1.049600e+03
s4	1	EO	new	1.129100e+03
s4	0	EO	new	1782
s4	1	EO	new	1.667100e+03
s4	1	EO	new	8.392000e+02
s4	1	EO	new	9.024000e+02
s4	1	EO	old	6.736000e+02
s4	0	EO	new	1.241400e+03
s4	1	EO	old	1.176700e+03
s4	1	EO	new	7.658000e+02
s4	1	EO	new	8.161000e+02
s4	1	EO	old	8.427000e+02
s4	0	EO	old	1.358400e+03
s4	1	EO	old	9.782000e+02
s4	1	EO	new	1.147300e+03
s4	1	EO	new	8.113000e+02
s4	1	EO	new	8.947000e+02
s4	0	EO	new	1.413600e+03
s4	0	EO	new	1.175800e+03
s4	0	EO	new	7.982000e+02
s4	1	EO	new	9.535000e+02
s4	1	EO	old	1.160300e+03
s4	1	EO	new	1.005700e+03
s4	1	EO	new	6.092000e+02
s4	1	EO	new	9.821000e+02
s4	0	EO	new	1438
s4	1	EO	new	8.864000e+02
s4	0	EO	new	9.578000e+02
s4	1	EO	old	1.156600e+03
s4	0	EO	new	1.047800e+03
s4	0	EO	new	1.166800e+03
s4	1	EO	new	7.035000e+02
s4	0	EO	new	8.013000e+02
s4	0	EO	new	1.112900e+03
s4	1	EO	old	9.833000e+02
s4	0	EO	new	1.151300e+03
s4	1	EO	new	7.663000e+02
s4	0	EO	new	9.721000e+02
s4	0	EO	new	1.327600e+03
s4	0	EO	new	7.995000e+02
s4	0	EO	new	1.439900e+03
s4	0	EO	new	1.928300e+03
s4	1	EO	new	1.299800e+03
s4	1	EO	new	1.126600e+03
s4	1	EO	new	9.725000e+02
s4	0	EO	new	9.066000e+02
s4	0	EO	old	1.231600e+03
s4	1	EO	new	1.088400e+03
s4	1	EO	new	1.287500e+03
s4	0	EO	new	1.596100e+03
s4	1	EO	new	1.406300e+03
s4	1	EO	new	1.082600e+03
s4	1	EO	new	1.043100e+03
s4	1	EC	new	1.007400e+03
s4	1	EC	new	9.024000e+02
s4	0	EC	new	8.505000e+02
s4	1	EC	old	1.055700e+03
s4	1	EC	old	1.461900e+03
s4	1	EC	new	9.156000e+02
s4	1	EC	old	1.627600e+03
s4	1	EC	old	1.549200e+03
s4	0	EC	new	1.897300e+03
s4	0	EC	new	1.150200e+03
s4	1	EC	old	9.518000e+02
s4	0	EC	new	1.064100e+03
s4	0	EC	new	1.291700e+03
s4	1	EC	old	1.648500e+03
s4	0	EC	new	1454
s4	1	EC	new	1.566900e+03
s4	0	EC	new	1.823800e+03
s4	0	EC	old	1.221500e+03
s4	1	EC	old	9.195000e+02
s4	0	EC	new	1143
s4	1	EC	new	1.383800e+03
s4	1	EC	new	1.466700e+03
s4	1	EC	new	1.350400e+03
s4	1	EC	new	1.393300e+03
s4	1	EC	new	1.105500e+03
s4	1	EC	new	1.125700e+03
s4	0	EC	new	1.205500e+03
s4	1	EC	old	9.883000e+02
s4	1	EC	new	1.307900e+03
s4	0	EC	old	1643
s4	1	EC	new	1170
s4	0	EC	new	9.206000e+02
s4	0	EC	new	879
s4	1	EC	new	1.298500e+03
s4	1	EC	new	1.204400e+03
s4	0	EC	old	1.420800e+03
s4	1	EC	new	7.668000e+02
s4	0	EC	new	8.475000e+02
s4	1	EC	new	1.181600e+03
s4	0	EC	new	1.315800e+03
s4	1	EC	new	9.977000e+02
s4	0	EC	new	1.114600e+03
s4	1	EC	old	1.368800e+03
s4	1	EC	new	9.115000e+02
s4	1	EC	new	9.274000e+02
s4	0	EC	old	1.358200e+03
s4	1	EC	new	1147
s4	1	EC	old	1.038100e+03
s4	0	EC	new	1.827100e+03
s4	1	EC	new	1.286800e+03
s4	0	EC	new	1.489100e+03
s4	1	EC	old	8.696000e+02
s4	1	EC	old	1.189500e+03
s4	1	EC	new	1.463200e+03
s4	1	EC	new	1.149400e+03
s4	1	EC	old	7.611000e+02
s4	1	EC	old	8.659000e+02
s4	1	EC	new	1.497600e+03
s4	1	EC	new	1.112400e+03
s4	0	EC	old	1.223400e+03
s4	1	EC	new	1.120800e+03
s4	0	EC	old	1.111100e+03
s4	1	EC	old	1.217200e+03
s4	1	EC	new	1302
s4	0	EC	old	1.285300e+03
s4	1	EC	new	1.964500e+03
s4	0	EC	new	1.028900e+03
s4	1	EC	old	8.701000e+02
s4	1	EC	new	8.633000e+02
s4	0	EC	new	1.718200e+03
s4	1	EC	new	8.868000e+02
s4	1	EC	new	8.424000e+02
s4	1	EC	new	9.838000e+02
s4	1	EC	new	1.277700e+03
s4	1	EC	new	1162
s4	0	EC	new	9.675000e+02
s4	0	EC	new	1.557500e+03
s4	1	EC	new	1.698500e+03
s4	1	EC	new	9.164000e+02
s4	0	EC	new	1.703700e+03
s4	1	EC	old	1.008900e+03
s4	1	EC	old	1.096700e+03
s4	1	EC	new	1.250200e+03
s4	1	EC	old	9.024000e+02
s4	0	EC	new	1.136400e+03
s4	0	EC	new	1.906700e+03
s4	1	EC	new	1.851200e+03
s4	1	EC	new	2.078900e+03
s4	0	EC	new	1.076400e+03
s4	1	EC	new	1532
s4	0	EC	new	954
s4	1	EC	new	1.446900e+03
s4	0	EC	new	1083
s4	1	EC	new	9.045000e+02
s4	1	EC	new	1.077700e+03
s4	0	EC	new	1.237900e+03
s4	0	EC	new	9.201000e+02
s4	0	EC	new	1.463200e+03
s4	1	EC	old	1.452300e+03
s4	1	EC	old	6.897000e+02
s5	1	EC	old	1.588700e+03
s5	0	EC	old	1.711100e+03
s5	0	EC	new	3.321200e+03
s5	1	EC	old	664
s5	0	EC	new	1.113200e+03
s5	1	EC	old	9.999000e+02
s5	1	EC	old	2.257400e+03
s5	1	EC	new	1.668400e+03
s5	1	EC	new	1.263200e+03
s5	1	EC	new	3.803500e+03
s5	1	EC	old	2.142700e+03
s5	1	EC	old	1.609400e+03
s5	1	EC	old	8.323000e+02
s5	1	EC	old	8.315000e+02
s5	1	EC	new	1.146400e+03
s5	1	EC	old	1.233400e+03
s5	1	EC	new	2.787800e+03
s5	1	EC	old	8.483000e+02
s5	1	EC	old	1.036200e+03
s5	1	EC	new	1.310700e+03
s5	0	EC	new	1.461800e+03
s5	1	EC	new	1.200200e+03
s5	1	EC	new	1.379600e+03
s5	0	EC	old	1.129300e+03
s5	1	EC	new	1.774700e+03
s5	1	EC	old	1024
s5	1	EC	new	2.254100e+03
s5	1	EC	new	1.281200e+03
s5	1	EC	old	8.286000e+02
s5	1	EC	old	7.521000e+02
s5	1	EC	new	1.213900e+03
s5	1	EC	new	1.906600e+03
s5	1	EC	old	1.878500e+03
s5	0	EC	new	2.389400e+03
s5	0	EC	new	2.039300e+03
s5	0	EC	old	9.522000e+02
s5	1	EC	new	1003
s5	1	EC	old	1.232600e+03
s5	1	EC	new	1.485900e+03
s5	0	EC	new	1.023600e+03
s5	1	EC	new	1.188900e+03
s5	1	EC	old	9.561000e+02
s5	1	EC	new	1.083200e+03
s5	1	EC	new	1.403300e+03
s5	1	EC	new	8.973000e+02
s5	1	EC	old	8.094000e+02
s5	1	EC	new	7.286000e+02
s5	1	EC	new	1.522200e+03
s5	0	EC	old	1.315300e+03
s5	1	EC	old	8.144000e+02
s5	1	EO	old	2.301800e+03
s5	0	EO	new	1.909900e+03
s5	1	EO	new	1.172700e+03
s5	1	EO	old	7.895000e+02
s5	1	EO	new	8.526000e+02
s5	1	EO	old	7.583000e+02
s5	1	EO	old	1.521400e+03
s5	1	EO	old	1.025300e+03
s5	1	EO	old	7.404000e+02
s5	1	EO	new	3081
s5	1	EO	new	1.175600e+03
s5	1	EO	new	1.711900e+03
s5	1	EO	new	1.238300e+03
s5	1	EO	old	1.220800e+03
s5	1	EO	old	6.145000e+02
s5	1	EO	old	1.101200e+03
s5	1	EO	old	1.288400e+03
s5	1	EO	new	1.808300e+03
s5	1	EO	new	1.187300e+03
s5	1	EO	new	3.911200e+03
s5	0	EO	old	9.312000e+02
s5	0	EO	new	1.899300e+03
s5	1	EO	old	1.105400e+03
s5	1	EO	new	8.966000e+02
s5	1	EO	old	2908
s5	1	EO	old	1.436700e+03
s5	1	EO	new	8.262000e+02
s5	1	EO	old	1.001500e+03
s5	1	EO	old	6.415000e+02
s5	0	EO	old	6.838000e+02
s5	1	EO	new	9.314000e+02
s5	1	EO	old	1.058300e+03
s5	1	EO	old	1.006400e+03
s5	1	EO	new	915
s5	1	EO	new	1.276900e+03
s5	1	EO	new	8.885000e+02
s5	1	EO	old	1.223700e+03
s5	1	EO	new	8.382000e+02
s5	1	EO	old	2.611600e+03
s5	0	EO	new	7.211000e+02
s5	1	EO	new	890
s5	1	EO	old	1.169100e+03
s5	1	EO	old	8.238000e+02
s5	1	EO	new	3.123300e+03
s5	1	EO	new	7.778000e+02
s5	1	EO	new	7.682000e+02
s5	1	EO	new	8.581000e+02
s5	1	EO	new	1.049600e+03
s5	1	EO	old	7.967000e+02
s5	1	EO	new	1.699100e+03
s5	1	EC	old	1.103700e+03
s5	1	EC	new	1.116100e+03
s5	1	EC	old	1.029500e+03
s5	1	EC	new	1.042300e+03
s5	0	EC	old	1.538100e+03
s5	1	EC	old	6.391000e+02
s5	1	EC	new	1093
s5	1	EC	old	7.766000e+02
s5	1	EC	old	1.994100e+03
s5	1	EC	old	8.674000e+02
s5	1	EC	new	1.305100e+03
s5	1	EC	new	1.029800e+03
s5	1	EC	old	1488
s5	0	EC	new	1.209100e+03
s5	1	EC	old	7.806000e+02
s5	0	EC	old	1.238800e+03
s5	1	EC	old	6.444000e+02
s5	1	EC	new	1.268500e+03
s5	1	EC	new	1.497700e+03
s5	1	EC	old	7.108000e+02
s5	1	EC	old	1.402200e+03
s5	1	EC	old	7.003000e+02
s5	1	EC	new	1.111900e+03
s5	1	EC	new	8.825000e+02
s5	1	EC	new	2.648200e+03
s5	1	EC	old	6.695000e+02
s5	1	EC	new	1.559900e+03
s5	1	EC	old	8.533000e+02
s5	1	EC	new	1.175900e+03
s5	1	EC	new	748
s5	1	EC	new	1.706100e+03
s5	1	EC	old	1.546800e+03
s5	1	EC	old	7.495000e+02
s5	1	EC	old	6.575000e+02
s5	0	EC	new	8.325000e+02
s5	1	EC	old	870
s5	1	EC	new	9.608000e+02
s5	1	EC	new	1.361900e+03
s5	0	EC	old	1.855700e+03
s5	1	EC	old	1.483400e+03
s5	1	EC	new	9.533000e+02
s5	0	EC	old	7.321000e+02
s5	1	EC	new	1.133100e+03
s5	1	EC	old	1.186300e+03
s5	1	EC	new	2.324600e+03
s5	1	EC	old	8.141000e+02
s5	1	EC	old	7.193000e+02
s5	1	EC	new	1.146900e+03
s5	0	EC	new	1940
s5	1	EC	new	1.067600e+03
s5	1	EO	new	1.189400e+03
s5	1	EO	new	1.027900e+03
s5	1	EO	old	1.081900e+03
s5	1	EO	new	1.077300e+03
s5	1	EO	new	2.581400e+03
s5	1	EO	new	1.013500e+03
s5	1	EO	old	979
s5	0	EO	new	1.968600e+03
s5	1	EO	new	1710
s5	1	EO	old	7.483000e+02
s5	1	EO	old	1.248300e+03
s5	0	EO	old	1.022400e+03
s5	1	EO	new	1126
s5	1	EO	new	1.132700e+03
s5	0	EO	old	1.088500e+03
s5	0	EO	old	3.476200e+03
s5	1	EO	old	2.780400e+03
s5	1	EO	new	1.126600e+03
s5	0	EO	new	2.724600e+03
s5	0	EO	old	9.863000e+02
s5	1	EO	old	8.379000e+02
s5	1	EO	old	691
s5	1	EO	new	1.310400e+03
s5	1	EO	old	1.356500e+03
s5	1	EO	old	2.051200e+03
s5	1	EO	new	1.016600e+03
s5	1	EO	old	1.238500e+03
s5	0	EO	new	1.324300e+03
s5	1	EO	new	2.869300e+03
s5	1	EO	new	1.232600e+03
s5	0	EO	old	8.675000e+02
s5	1	EO	old	1.779800e+03
s5	1	EO	new	1.202700e+03
s5	1	EO	old	1.880400e+03
s5	1	EO	old	5.694000e+02
s5	0	EO	new	1.222200e+03
s5	1	EO	old	997
s5	1	EO	old	8.704000e+02
s5	1	EO	old	1.505600e+03
s5	1	EO	old	6.624000e+02
s5	1	EO	old	8.647000e+02
s5	1	EO	new	1.718100e+03
s5	1	EO	new	9.153000e+02
s5	1	EO	old	1.019900e+03
s5	1	EO	new	1.199900e+03
s5	1	EO	new	1.238700e+03
s5	1	EO	old	9.716000e+02
s5	0	EO	old	1.167800e+03
s5	0	EO	new	9.056000e+02
s5	1	EO	new	1.211400e+03
s5	1	EC	old	2.210200e+03
s5	0	EC	old	1.115700e+03
s5	1	EC	new	2.610600e+03
s5	1	EC	new	1.749800e+03
s5	1	EC	old	8.778000e+02
s5	1	EC	old	1.366700e+03
s5	1	EC	new	1.535600e+03
s5	1	EC	old	1.488200e+03
s5	1	EC	new	1.477500e+03
s5	1	EC	old	1.102300e+03
s5	1	EC	new	1.145300e+03
s5	1	EC	old	1.147800e+03
s5	0	EC	new	2406
s5	1	EC	old	1.967600e+03
s5	0	EC	old	1.060700e+03
s5	1	EC	old	1.019200e+03
s5	1	EC	old	1.164900e+03
s5	1	EC	new	1.545700e+03
s5	1	EC	old	9.049000e+02
s5	1	EC	new	1.928500e+03
s5	1	EC	new	1.128900e+03
s5	1	EC	old	1.165800e+03
s5	0	EC	old	1866
s5	1	EC	new	8.823000e+02
s5	1	EC	old	1.203600e+03
s5	1	EC	old	1039
s5	1	EC	new	1.018700e+03
s5	1	EC	old	7.447000e+02
s5	1	EC	old	7.158000e+02
s5	1	EC	old	6.037000e+02
s5	1	EC	new	3.615500e+03
s5	1	EC	old	8.204000e+02
s5	1	EC	old	9.322000e+02
s5	1	EC	old	9.353000e+02
s5	1	EC	new	1.188600e+03
s5	1	EC	old	695
s5	1	EC	new	8.225000e+02
s5	1	EC	new	971
s5	1	EC	old	970
s5	1	EC	new	1.817800e+03
s5	1	EC	new	1.091200e+03
s5	1	EC	new	8.196000e+02
s5	1	EC	old	1.331700e+03
s5	1	EC	old	1.001700e+03
s5	1	EC	new	1.086900e+03
s5	1	EC	new	1.398700e+03
s5	1	EC	new	8.287000e+02
s5	1	EC	new	1670
s5	1	EC	new	2.474200e+03
s5	1	EC	old	1205
s5	1	EC	new	1.532400e+03
s5	1	EC	new	9.166000e+02
s5	1	EC	new	788
s5	0	EC	new	1.836200e+03
s5	1	EC	old	1.121200e+03
s5	1	EC	old	8.355000e+02
s5	0	EC	old	2.423800e+03
s5	1	EC	new	3366
s5	1	EC	old	8.171000e+02
s5	1	EC	new	9.667000e+02
s5	1	EC	old	1.067400e+03
s5	1	EC	new	8.365000e+02
s5	1	EC	new	8.419000e+02
s5	0	EC	old	1.502100e+03
s5	1	EC	old	1.106700e+03
s5	1	EC	old	8.789000e+02
s5	1	EC	old	1.164900e+03
s5	1	EC	new	1.641700e+03
s5	1	EC	old	8.007000e+02
s5	0	EC	old	2.808900e+03
s5	1	EC	new	2.453800e+03
s5	1	EC	new	1.066600e+03
s5	1	EC	old	1.275800e+03
s5	1	EC	new	1.650800e+03
s5	1	EC	old	7.374000e+02
s5	1	EC	old	8.527000e+02
s5	0	EC	new	1.873100e+03
s5	1	EC	old	1.142800e+03
s5	1	EC	new	8.375000e+02
s5	1	EC	old	1.117900e+03
s5	1	EC	old	1.172300e+03
s5	1	EC	old	8.507000e+02
s5	1	EC	old	2.005400e+03
s5	1	EC	new	1.716800e+03
s5	1	EC	old	8.406000e+02
s5	0	EC	new	1.422300e+03
s5	1	EC	old	7.581000e+02
s5	0	EC	new	1.840400e+03
s5	0	EC	new	1.385200e+03
s5	1	EC	new	1461
s5	1	EC	new	1.559700e+03
s5	1	EC	new	1301
s5	1	EC	old	1.118100e+03
s5	0	EC	old	1.561800e+03
s5	1	EC	new	1.012400e+03
s5	1	EC	new	8.294000e+02
s5	1	EC	old	1.418200e+03
s5	0	EC	old	1.060100e+03
s5	1	EC	new	1.857600e+03
s5	1	EC	new	1.187600e+03
s5	1	EO	new	1.850200e+03
s5	1	EO	new	1.955200e+03
s5	0	EO	new	2.067400e+03
s5	1	EO	old	2.295800e+03
s5	1	EO	old	2.525700e+03
s5	1	EO	new	8.695000e+02
s5	1	EO	old	1557
s5	1	EO	old	1.829200e+03
s5	1	EO	old	1.541300e+03
s5	1	EO	old	1.374900e+03
s5	1	EO	old	1.416800e+03
s5	1	EO	old	1.236700e+03
s5	1	EO	old	1.288600e+03
s5	0	EO	new	1.162400e+03
s5	0	EO	new	1.144500e+03
s5	1	EO	new	9.123000e+02
s5	1	EO	old	1563
s5	1	EO	new	2.114500e+03
s5	1	EO	old	1.875200e+03
s5	1	EO	old	1.505700e+03
s5	1	EO	new	1.096500e+03
s5	1	EO	new	1.501600e+03
s5	1	EO	new	1.774500e+03
s5	0	EO	old	4.027800e+03
s5	0	EO	old	1.938700e+03
s5	1	EO	new	1.007800e+03
s5	1	EO	old	1.573700e+03
s5	1	EO	old	1.713700e+03
s5	1	EO	new	8.232000e+02
s5	0	EO	old	2461
s5	0	EO	old	1.199800e+03
s5	0	EO	new	1.090500e+03
s5	0	EO	new	7.706000e+02
s5	1	EO	new	1281
s5	1	EO	new	1.108800e+03
s5	1	EO	new	9.131000e+02
s5	0	EO	old	1.146700e+03
s5	1	EO	old	1.092400e+03
s5	1	EO	new	1.175800e+03
s5	1	EO	old	1.165400e+03
s5	1	EO	new	1.094500e+03
s5	0	EO	new	1.296600e+03
s5	1	EO	old	1.500200e+03
s5	1	EO	new	9.293000e+02
s5	1	EO	new	7.846000e+02
s5	1	EO	new	1.425200e+03
s5	1	EO	new	1171
s5	0	EO	new	1.350200e+03
s5	0	EO	new	1.109700e+03
s5	1	EO	new	1.305300e+03
s5	1	EO	old	9.703000e+02
s5	1	EO	old	9.424000e+02
s5	1	EO	old	996
s5	1	EO	new	1.349800e+03
s5	0	EO	old	1.226300e+03
s5	0	EO	new	2.202600e+03
s5	1	EO	old	1.338700e+03
s5	1	EO	new	2.225200e+03
s5	1	EO	new	1.116200e+03
s5	0	EO	old	9.976000e+02
s5	0	EO	old	7.288000e+02
s5	0	EO	old	1.148200e+03
s5	1	EO	old	742
s5	1	EO	new	1.166800e+03
s5	1	EO	new	1.113300e+03
s5	1	EO	new	1.184500e+03
s5	1	EO	old	8.845000e+02
s5	1	EO	old	1.427400e+03
s5	1	EO	new	7.449000e+02
s5	1	EO	old	8.763000e+02
s5	1	EO	new	7.822000e+02
s5	0	EO	old	8.476000e+02
s5	0	EO	old	1257
s5	1	EO	new	8.464000e+02
s5	0	EO	old	1178
s5	1	EO	old	7.859000e+02
s5	1	EO	old	1.634800e+03
s5	1	EO	new	2.190600e+03
s5	0	EO	old	1.969900e+03
s5	1	EO	old	4.948000e+02
s5	1	EO	old	2.213100e+03
s5	0	EO	new	1.553300e+03
s5	1	EO	new	1.117900e+03
s5	1	EO	old	7.669000e+02
s5	1	EO	old	1.118900e+03
s5	1	EO	old	1.002200e+03
s5	0	EO	old	1.253600e+03
s5	1	EO	new	1.099400e+03
s5	1	EO	old	1.035800e+03
s5	1	EO	new	1.193200e+03
s5	0	EO	new	9.549000e+02
s5	1	EO	new	1.009600e+03
s5	0	EO	new	1.181500e+03
s5	1	EO	new	2957
s5	0	EO	old	1.042200e+03
s5	0	EO	new	1.121600e+03
s5	1	EO	old	9.177000e+02
s5	1	EO	old	717
s5	1	EO	old	8.126000e+02
s5	1	EO	old	7.103000e+02
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	2.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
s7	0	EC	new	1.000000e-01
